article_snippet,reference_summary,openai_summary,anthropic_summary,openai_latency,anthropic_latency,openai_rouge1,openai_rouge2,openai_rougeL,anthropic_rouge1,anthropic_rouge2,anthropic_rougeL
(CNN)One hundred and forty-seven victims. Many more families affected. Even more,"Kenyans use hashtag #147notjustanumber to honor victims of Kenya university attack .
The attack killed 142 students, three security officers and two university security personnel .","Kenyans are mourning the 147 victims of a deadly attack at Garissa University College, primarily involving students killed by Al-Shabaab terrorists. The hashtag #147notjustanumber has been used on social media to share heart-wrenching stories of the victims, while churches held emotional services to honor those lost. The attack, the deadliest in Kenya since the 1998 U.S. Embassy bombing, has prompted increased security measures and highlighted ongoing concerns about extremist violence in the region.","A terrorist attack by Al-Shabaab at Garissa University College in Kenya killed 147 people, mostly students, making it the nation's deadliest attack since the 1998 U.S. Embassy bombing. Kenyans used social media with the hashtag #147notjustanumber to share stories and photos of the victims, humanizing the tragedy and highlighting the broken dreams left behind. The gunmen separated Muslims from Christians and killed the latter, while churches across Kenya held emotional Easter services to mourn the dead.",7.574970960617065,2.3538942337036133,0.33999999999999997,0.10204081632653061,0.18,0.29126213592233013,0.05940594059405941,0.1553398058252427
(CNN)The California Public Utilities Commission on Thursday said it is ordering ,"The penalty is more than 10 times the previous record, according to a newspaper report .
Utility commission to force Pacific Gas & Electric Co. to make infrastructure improvements .
Company apologizes for explosion that killed 8, says it is using lessons learned to improve safety .","The California Public Utilities Commission has ordered Pacific Gas & Electric Co. to pay a record $1.6 billion penalty for the unsafe operation of its gas transmission system, including the 2010 San Bruno pipeline rupture that killed eight people. The majority of the penalty will be used for improving pipeline safety infrastructure, with the commission emphasizing the need to uphold public trust and prevent future tragedies. PG&E has acknowledged its past failures and committed to enhancing safety measures in response to the incident.","The California Public Utilities Commission ordered Pacific Gas & Electric Co. to pay a record $1.6 billion penalty for unsafe operation of its gas transmission system, with $850 million directed toward pipeline safety infrastructure improvements following the 2010 San Bruno pipeline explosion that killed eight people. The penalty represents the largest fine ever issued by the commission, far exceeding the previous record of $146 million, and PG&E has already paid over $500 million in claims to victims and implemented numerous safety improvements since the disaster.",2.454664945602417,1.6126172542572021,0.3464566929133859,0.11199999999999997,0.2204724409448819,0.34108527131782945,0.1732283464566929,0.23255813953488372
Boston (CNN)Guilty across the board. But will he face death? After deliberating ,"Dzhokhar Tsarnaev is found guilty on all 30 charges he faced .
Seventeen counts were capital charges, meaning he is eligible for the death penalty .","Dzhokhar Tsarnaev was found guilty of all 30 counts related to the Boston Marathon bombing, including 17 capital charges that make him eligible for the death penalty. The trial will now proceed to a penalty phase where the jury will consider both aggravating and mitigating factors to decide his fate. His defense argued he was influenced by his older brother, but legal experts suggest convincing the jury to spare his life will be a significant challenge.","Dzhokhar Tsarnaev was found guilty on all 30 counts in the Boston Marathon bombing trial, including 17 capital charges that make him eligible for the death penalty. The case will now move to a penalty phase where jurors must decide whether to execute him, weighing aggravating factors like the severity of his crimes against mitigating factors such as his youth and family history. His defense attorney's strategy focused on blaming his older brother as the instigator, but legal analysts say she faces a difficult challenge convincing the jury to spare his life given the premeditated nature of the attack and harm to civilians.",2.3773741722106934,2.3138208389282227,0.3,0.16326530612244897,0.27999999999999997,0.25,0.15873015873015872,0.23437499999999997
(CNN)Four workers died in a massive oil rig fire that raged for hours off the co,"The fire on a platform in the Gulf of Mexico has been extinguished, Pemex says .
45 workers were injured in the blaze, according to the state oil company .
Four workers were killed in the oil rig fire, which started early Wednesday .","Four workers lost their lives and 45 were injured in a significant fire at an oil rig off the coast of Mexico, which lasted for several hours on Wednesday. The fire prompted the evacuation of about 300 personnel from the Abkatun Permanente platform, and authorities reported that all flames were extinguished by the evening. Pemex, the state oil company, has not yet disclosed the cause of the fire and confirmed there was no oil spill or platform collapse.","A massive fire on the Abkatun Permanente oil platform off Mexico's coast killed four workers and injured 45 others on Wednesday morning. About 300 people were evacuated from the platform, and it took multiple boats hours to extinguish the blaze. Pemex stated there was no oil spill and the platform did not collapse, though the cause of the fire remains under investigation.",2.1851930618286133,1.4366998672485352,0.48739495798319327,0.15384615384615383,0.20168067226890757,0.5,0.0784313725490196,0.25
"(CNN)Easter is unique on the Christian calendar, a major point in the cycle of t","Jay Parini: When religious identity, ethics, tolerance are roiling the culture, it's worth looking at message of Holy Week and Easter .
He says ritual enactment of these three days is reminder that again and again the human condition moves through darkness into light .","Easter is a significant Christian holiday marked by the Easter Triduum, which includes Maundy Thursday, Good Friday, and Holy Saturday, culminating in Easter Sunday. The observances of this week reflect on profound religious themes such as sacrifice, humility, and the human condition. Despite its importance, many people, even within the Christian community, are unfamiliar with the meanings and traditions associated with Holy Week.","Easter is a major Christian holiday centered around the Easter Triduum—three days beginning with Good Friday (commemorating Jesus's crucifixion), followed by Holy Saturday, and concluding with Easter Sunday. The article explains that these days are preceded by Maundy Thursday, when Jesus held the Last Supper with his disciples, and that many Christians understand little about the significance and religious traditions surrounding Holy Week. The Easter season reflects deep themes of human suffering, sacrifice, and redemption that continue to resonate with both believers and observers of Christian culture.",2.189470052719116,2.1068742275238037,0.24299065420560748,0.05714285714285714,0.14953271028037382,0.3007518796992481,0.030534351145038167,0.16541353383458648
(CNN)Police in India are putting aside their batons in favor of an overhead solu,"Police in Lucknow, northern India, have bought four drones to help control crowds .
The unmanned aerial vehicles are being fitted with cameras and pepper spray to subdue angry protesters .
Some Indians have questioned why police are resorting to ""authoritarian and forceful methods""","Police in Lucknow, India, are employing pepper-spraying drones to manage violent protests and mob attacks, with four drones already acquired and plans for a fifth. The initiative has sparked mixed reactions, with concerns over potential repression of free speech and criticism of the use of forceful methods rather than dialogue. The Chief Minister is expected to officially launch the drone surveillance program later this month.","The Lucknow police department in India has purchased four pepper-spray drones to disperse violent crowds and mobs, with each drone costing between $9,560 and $19,300. The measure has drawn mixed reactions, with critics concerned about potential suppression of free speech and arguing that police should use dialogue and mediation instead of aggressive force. Drones have already been used for surveillance at religious festivals and in other Indian cities for security purposes.",1.6366491317749023,1.7735669612884521,0.33333333333333326,0.11320754716981132,0.2222222222222222,0.3103448275862069,0.03508771929824561,0.2241379310344828
(CNN)Just as the agency begins to recover from a series of high-profile missteps,"Secret Service says supervisor's security clearance has been suspended .
He is accused of trying to kiss a colleague .","The Secret Service is facing a new scandal as supervisor Xavier Morales has been accused of assaulting a female employee after making sexual advances at a party. The report states that Morales attempted to kiss her and grabbed her arms when she resisted. Following the allegations, he has been placed on administrative leave, and the agency is under increased scrutiny due to a series of recent high-profile incidents.","A female Secret Service employee has accused supervisor Xavier Morales of sexual assault after he made unwanted sexual advances and attempted to kiss her at an office party, later grabbing her arms when she resisted. Morales has been placed on administrative leave and his security clearance suspended, with Secret Service Director Joe Clancy calling the allegations ""very disturbing."" This scandal is the latest in a series of high-profile incidents that have plagued the agency, including security breaches and management failures that prompted an independent report finding the Secret Service stretched beyond its limits.",1.9091269969940186,1.7909178733825684,0.2727272727272727,0.09302325581395347,0.2272727272727273,0.26548672566371684,0.07207207207207207,0.1415929203539823
"Marseille, France (CNN)Investigators have collected all the main evidence from t","""All the police investigators have left the (Germanwings) crash site,"" a police official says .
Private security company is ensuring no one goes on the site, official says .
Authorities say co-pilot Andreas Lubitz deliberately crashed the plane, killing all 150 on board .","Investigators have completed collecting evidence from the crash site of Germanwings Flight 9525 in the French Alps, with no plans to return. The flight data and cockpit voice recorders were retrieved, revealing that co-pilot Andreas Lubitz deliberately crashed the plane, which resulted in the death of all 150 people on board. Additionally, 150 DNA profiles have been isolated from the over 2,000 samples collected, while authorities are assessing the potential for recovering information from damaged personal effects found at the site.","Investigators have completed collection of main evidence from the Germanwings Flight 9525 crash site in the French Alps, where all 150 people on board were killed on March 24. Authorities have recovered both black boxes and isolated 150 DNA profiles from over 2,000 samples collected. Co-pilot Andreas Lubitz deliberately crashed the plane after locking the captain out of the cockpit, and investigations revealed he had a history of depression and concealed medical notes indicating he was unfit to fly.",3.320422887802124,1.947840929031372,0.36800000000000005,0.19512195121951217,0.304,0.3902439024390244,0.19834710743801653,0.26016260162601623
"(CNN)Pardon us, ""Lost"" fans, but April 8 wasn't only your day. Yes, we know the ","April 8 was huge for ""Lost"" and ""Empire Records"" fans .
April 14, April 25, October 21 are other big dates in movies .","April 8 is not only significant for ""Lost"" fans but is also celebrated as ""Rex Manning Day,"" honoring the character from the 1995 film ""Empire Records."" This date marks the in-store appearance of former pop idol Rex Manning, played by Maxwell Caulfield. The article also mentions other notable film-related dates, including April 14 from ""Titanic,"" April 25 from ""Miss Congeniality,"" and October 3 from ""Mean Girls.""","April 8, 2015 held special significance for fans of ""Lost,"" but the date was also celebrated as ""Rex Manning Day"" from the 1995 film ""Empire Records."" The article highlights other famous movie dates including April 14 from ""Titanic,"" April 25 from ""Miss Congeniality,"" October 3 from ""Mean Girls,"" and October 21, 2015 from ""Back to the Future Part II.""",1.9393620491027832,1.5257060527801514,0.3555555555555555,0.11363636363636363,0.24444444444444446,0.4444444444444445,0.12658227848101267,0.29629629629629634
(CNN)They're not gonna take it anymore. Really. Twisted Sister says that its 201,"Twisted Sister's 2016 tour will be its last .
Band will celebrate 40 years in 2016 .
Twisted Sister drummer A.J. Pero died in March .","Twisted Sister has announced that their 2016 tour will be their final one, commemorating their 40th anniversary with the aptly titled ""Forty and F*ck It."" The band's singer, Dee Snider, confirmed this farewell on social media, introducing new drummer Mike Portnoy to replace the late A.J. Pero. They will perform two tribute shows in honor of Pero, with one benefiting his family.","Legendary rock band Twisted Sister announced that their 2016 tour will be their final tour, marking their 40th anniversary with a farewell tour titled ""Forty and F*ck It."" The band will perform with new drummer Mike Portnoy, who replaces A.J. Pero who passed away in March, and will dedicate two special shows in Pero's honor.",2.0545918941497803,7.014322757720947,0.3111111111111111,0.13636363636363635,0.2666666666666667,0.3855421686746988,0.19753086419753085,0.3373493975903614
"(The Hollywood Reporter)""Grace of Monaco,"" starring Nicole Kidman as star-turned","The film will premiere on Memorial Day .
It opened last year's Cannes Film Festival .
A planned March theater release was scrubbed .","""Grace of Monaco,"" a film starring Nicole Kidman as Grace Kelly, will premiere on Lifetime on May 25 after poor critical reception and international performance led The Weinstein Co. to skip a theatrical release in the U.S. Initially set for a late 2013 release and later pulled from awards consideration, the film has faced backlash from Kelly's children for being historically inaccurate. This decision follows a tumultuous production process, including disputes over the final cut between the director and the producing team.","""Grace of Monaco,"" a critically-panned film starring Nicole Kidman as Princess Grace Kelly, is bypassing theatrical release and premiering directly on Lifetime on May 25 after poor performance in international markets. The Weinstein Company's decision to move the film to cable television came after a troubled production marked by disputes between director Olivier Dahan and Harvey Weinstein over the final cut, as well as criticism from Grace Kelly's children who called it historically inaccurate. The film, which opened at Cannes and was originally positioned as an Oscar contender, will now reach audiences through the cable network instead of cinemas.",3.0230369567871094,2.1455459594726562,0.16981132075471697,0.05769230769230769,0.1320754716981132,0.20967741935483872,0.01639344262295082,0.11290322580645162
"(CNN)In her 40 years living in Rochelle, Illinois, Cathy Olson had never seen a ","At least one person died as a result of storms in Illinois, an official says .
Fire department: Rescuers searching for trapped victims in Kirkland, Illinois .","A massive tornado swept through Rochelle and Fairdale, Illinois, on Thursday, causing significant damage and resulting in one fatality in Fairdale. The storm inflicted destruction on homes and infrastructure, particularly in Kirkland and the surrounding areas, but many residents were fortunate to escape without serious injuries. As communities come together to support those affected, the local sheriff reported that the tornado spared life and limb in Ogle County, despite the damage to numerous homes.","Multiple tornadoes swept through the rural Midwest on Thursday, with one particularly massive twister cutting a 22-mile path through Illinois's Ogle County, destroying homes and businesses including a popular local restaurant. Despite the severe damage that flattened dozens of homes and left only one confirmed death in Fairdale, Illinois, residents were fortunate that the tornadoes largely spared populated areas like Chicago and Rockford. Community members quickly mobilized to help their neighbors recover from the devastating storm.",2.419679880142212,1.8770060539245605,0.18181818181818185,0.020618556701030927,0.101010101010101,0.13592233009708737,0.0,0.0970873786407767
(CNN)Eyewitness video showing white North Charleston police Officer Michael Slag,"More questions than answers emerge in controversial S.C. police shooting .
Officer Michael Slager, charged with murder, was fired from the North Charleston Police Department .","A bystander's video of Officer Michael Slager shooting Walter Scott, an unarmed black man, has revealed inconsistencies in police reports regarding the incident. Slager has been dismissed and charged with murder, having initially claimed that Scott attempted to take his Taser before the shooting, which contradicts witness accounts. The video shows Slager firing eight shots at Scott, who was running away, raising serious questions about the officer's actions and the circumstances leading up to the shooting.","# Summary

North Charleston police officer Michael Slager was fired and charged with murder after eyewitness video showed him shooting an unarmed black man, Walter Scott, eight times as Scott ran away. The video contradicts Slager's initial account that Scott grabbed his Taser during a struggle; the witness who recorded the footage said he never saw Scott take the weapon. Slager is seen in the video dropping a dark object near Scott's body after the shooting.",1.582350730895996,1.5217909812927246,0.27184466019417475,0.07920792079207921,0.17475728155339804,0.2941176470588235,0.13999999999999999,0.1568627450980392
(CNN)Kanye West has settled a lawsuit with a paparazzi photographer he assaulted,"The rapper assaulted the photographer at Los Angeles International Airport in 2013 .
West apologized as part of the settlement, the photographer's lawyer says .","Kanye West has settled a lawsuit with photographer Daniel Ramos, whom he assaulted at Los Angeles International Airport in 2013. The settlement, which included an apology from West, was reached just before the case was set to go to trial. Ramos' legal team highlighted that the case underscored the principle that celebrities are subject to the law and cannot physically attack individuals simply for asking questions.","Kanye West settled a civil lawsuit with paparazzi photographer Daniel Ramos over a July 2013 assault at Los Angeles International Airport, where West had attacked Ramos and tried to take his camera. As part of the settlement, West apologized to Ramos and the two shook hands, though specific financial details were not disclosed. West had previously pleaded no contest to a misdemeanor battery charge and was sentenced to probation, anger management, and community service.",2.1132829189300537,1.432183027267456,0.3555555555555555,0.15909090909090912,0.2444444444444444,0.326530612244898,0.1875,0.2653061224489796
"(CNN)""A long, long, time ago..."" Those five words, when uttered or sung, makes b","Manuscript of ""American Pie"" lyrics is sold to unnamed buyer for $1.2 million .
Douglas Brinkley: The song, a talisman for its age, brings joy to people 44 years later .","Don McLean's iconic song ""American Pie,"" now 44 years old, continues to resonate deeply with audiences and has been reaffirmed as a cultural anthem. Recently, Christie's auctioned off the 16-page handwritten manuscript of the song's lyrics for $1.2 million, highlighting its lasting impact and significance in American music history. McLean's ability to evoke nostalgia and collective memory through this timeless piece showcases its enduring allure and relevance.","Don McLean's handwritten manuscript for ""American Pie,"" the iconic 8½-minute song released in 1971, sold at Christie's for $1.2 million to an unnamed buyer. The song was inspired by the 1959 plane crash that killed Buddy Holly, Ritchie Valens, and J.P. Richardson, and has become an essential piece of American culture comparable to classic works like Longfellow's ""Evangeline."" Since its release, McLean has performed the anthem thousands of times worldwide, and audiences continue to spontaneously join in with the unforgettable ""Bye, Bye, Miss American Pie"" chorus.",1.429898977279663,1.80958890914917,0.3300970873786407,0.1386138613861386,0.17475728155339804,0.2786885245901639,0.1166666666666667,0.19672131147540983
"(CNN)Their relationship led to jail time for her, but Mary Kay Letourneau Fualaa","Letourneau Fualaau had a sexual relationship with her student .
He was 13 when they began the relationship in 1996 .
In May, they will celebrate their 10th wedding anniversary .","Mary Kay Letourneau Fualaau and her husband Vili Fualaau, who infamously had a relationship that led to her imprisonment for their underage affair, are celebrating their 10th wedding anniversary and expressing their happiness together. In an upcoming interview, they discuss the dynamics of their marriage, her aspirations to teach again, and Vili's struggles with alcoholism and depression. Mary Kay, now 53, intends to seek the lifting of her sex offender status, while Vili, 31, reflects on his experiences as a minor in their relationship.","Mary Kay Letourneau, who served over seven years in prison for an affair with her 13-year-old student Vili Fualaau in 1996, says she and Fualaau remain happily married with two teenage daughters as they approach their 10th wedding anniversary. The couple will discuss their relationship in an ABC ""20/20"" interview, where Letourneau plans to address her desire to teach again and seek removal of her sex offender status, while Fualaau will discuss his struggles with alcoholism and depression.",2.8040356636047363,1.6299452781677246,0.30088495575221236,0.10810810810810811,0.1946902654867257,0.3119266055045872,0.11214953271028037,0.20183486238532108
"(CNN)That's some rich ""American Pie."" The lyrics to the famed Don McLean song so","Don McLean's ""American Pie"" lyrics auctioned for $1.2 million .
The song is dense with symbolism; McLean says lyrics, notes will reveal meaning .
""Pie"" is McLean's biggest hit, was No. 1 in 1972 .","The lyrics to Don McLean's iconic song ""American Pie"" were sold for $1.2 million at a Christie's auction, marking the third highest price for an American literary manuscript. McLean, approaching 70, decided to sell the manuscript to secure a good deal for his family, as it includes original lines and extensive notes that provide insight into the song's creation. ""American Pie"" has sparked extensive analysis and debate over its meaning since its release, solidifying McLean's status in music history.","Don McLean's handwritten manuscript for ""American Pie"" sold for $1.2 million at Christie's auction, making it the third highest price ever paid for an American literary manuscript. The 16-page draft includes lines that didn't make the final version and extensive notes, offering insight into the creation of the iconic 1972 hit song. McLean decided to sell the manuscript at age 70 to secure the best financial outcome for his family.",10.235684156417847,1.6412432193756104,0.3361344537815126,0.13675213675213674,0.2689075630252101,0.3090909090909091,0.11111111111111113,0.21818181818181817
"(CNN)You may know Mindy Kaling from Fox's cult hit comedy ""The Mindy Project,"" i","Mindy Kaling's brother Vijay Chokalingam pretended to be black to get into med school .
Jeff Yang: That's offensive and ironic, considering that minorities experience many disadvantages .","Mindy Kaling's brother, Vijay Chokalingam, sparked controversy by revealing a scheme in which he pretended to be African-American to gain admission to medical school, arguing it highlighted perceived advantages minorities have in the admissions process. Despite his claims, Chokalingam's mediocre academic performance resulted in only one acceptance offer, raising questions about the validity of his argument against affirmative action. He plans to write a book titled ""Almost Black"" detailing his experience.","# Summary

Mindy Kaling's brother, Vijay Chokalingam, revealed that he fraudulently applied to medical school by claiming to be African-American to improve his chances of admission, arguing this demonstrated unfair advantages given to underrepresented minorities. Though he received interview invitations at 11 schools, he only gained admission to St. Louis University's School of Medicine, which ranks around 57th-67th nationally, undermining his own claim about the supposed privileges afforded to Black applicants. Chokalingam now plans to write a book about the experience, though his sister Mindy has publicly criticized the deception.",1.8621609210968018,2.083242893218994,0.29411764705882354,0.14,0.25490196078431376,0.24793388429752067,0.10084033613445377,0.19834710743801653
"(CNN)Buzz has surrounded HBO's new documentary ""Going Clear: Scientology and the","The actor says he's not planning on seeing the buzzed-about documentary .
He called Scientology ""brilliant""
Travolta credits the church with helping him deal with his son's death .","John Travolta has expressed disinterest in HBO's documentary ""Going Clear: Scientology and the Prison of Belief,"" stating he hasn't watched it and is happy with his 40-year experience in Scientology. He believes the documentary reflects the views of those who are disgruntled with the church, while he personally has found it to be ""brilliant"" and helpful during tough times, such as the loss of his son.","Actor John Travolta dismissed HBO's documentary ""Going Clear: Scientology and the Prison of Belief,"" saying he hasn't seen it and doesn't plan to, as he has had a positive 40-year experience with the Church of Scientology. Travolta attributed the negative documentary to disgruntled former members and credited the church with helping him cope with his son's death in 2009. The documentary, based on Lawrence Wright's book, is critical of Scientology's practices and influence in Hollywood, where it has attracted high-profile members like Travolta, Tom Cruise, and Kirstie Alley.",1.9800481796264648,1.846257209777832,0.3232323232323232,0.061855670103092786,0.18181818181818182,0.36507936507936506,0.16129032258064516,0.2857142857142857
